crash_id,crash_fatal_fl,crash_date_x,crash_time_x,case_id,rpt_street_pfx,rpt_street_name,rpt_street_sfx,crash_speed_limit,road_constr_zone_fl,latitude,longitude,street_name,street_name_2,crash_sev_id,sus_serious_injry_cnt,nonincap_injry_cnt,poss_injry_cnt,non_injry_cnt,unkn_injry_cnt,tot_injry_cnt,death_cnt,units_involved,atd_mode_category_metadata,motor_vehicle_fl,point,apd_confirmed_fatality,apd_confirmed_death_count,motor_vehicle_death_count,motor_vehicle_serious_injury_count,bicycle_death_count,bicycle_serious_injury_count,:@computed_region_8spj_utxs,:@computed_region_jcrc_4uuy,pedestrian_death_count,pedestrian_serious_injury_count,:@computed_region_q9nd_rr82,:@computed_region_e9j2_6w3z,motorcycle_death_count,:@computed_region_m2th_e4b7,motorcycle_serious_injury_count,other_death_count,:@computed_region_rxpj_nzrk,other_serious_injury_count,onsys_fl,private_dr_fl,rpt_block_num,street_nbr,contrib_factr_p1_id,contrib_factr_p2_id,pedestrian_fl,bicycle_fl,other_fl,rpt_latitude,rpt_longitude,motorcycle_fl,person_id,prsn_injry_sev_id,prsn_age,prsn_gndr_id,prsn_ethnicity_id,crash_date_y,crash_time_y,mode_desc,mode_id,timestamp,Month,Year,Year-Month,hour,dayofweek
13867675,N,2013-11-24T10:50:00.000,10:50:00,13-3280678,,BURNET,RD,40,N,30.34828476,-97.73571246,BURNET RD,GREENLAWN PKWY,1,1,0,0,2,0,1,0,Pedestrian & Passenger car,"[{""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2248015, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2248024, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 2, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.73571246, 30.34828476]}",N,0,0,0,0,0,7,3,0,1,7,89,0,217,0,0,16,0,N,N,7300,7213,48,,Y,,,,,,PP1571223,Serious Injury,14,Male,White,2013-11-24T10:50:00.000,10:50:00,Pedestrian,7,11/24/2013 10:50,11,2013,2013-11,10,6
13931083,N,2014-07-16T13:09:00.000,13:09:00,141970939,,BERKMAN,DR,35,N,30.3213578,-97.68908652,BERKMAN DR,N/A,1,1,1,0,4,0,2,0,Passenger car & Pedestrian,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2275598, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 1, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 4, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2275604, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]",Y,"{'type': 'Point', 'coordinates': [-97.68908652, 30.3213578]}",N,0,0,0,0,0,1,19,0,1,8,84,0,309,0,0,33,0,N,N,6800,,,,Y,,,,,,PP1597206,Serious Injury,14,Female,White,2014-07-16T13:09:00.000,13:09:00,Pedestrian,7,7/16/2014 13:09,7,2014,2014-07,13,2
14002500,N,2014-09-03T19:26:00.000,19:26:00,142461643,,7304 BETHUNE,AVE,-1,N,30.33174029,-97.69728865,7304 BETHUNE AVE,N/A,1,1,0,0,1,0,1,0,Large passenger vehicle & Pedestrian,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2282229, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2282234, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]",Y,"{'type': 'Point', 'coordinates': [-97.6972886536927, 30.3317402863564]}",N,0,0,0,0,0,4,40,0,1,9,43,0,63,0,0,3,0,N,N,,,,,Y,,,,,,PP1603390,Serious Injury,13,Male,Hispanic,2014-09-03T19:26:00.000,19:26:00,Pedestrian,7,9/3/2014 19:26,9,2014,2014-09,19,2
14022552,N,2014-09-15T15:24:00.000,15:24:00,142581152,,DEER RUN,DR,-1,N,30.18378398,-97.76502354,DEER RUN DR,N/A,1,1,0,0,3,0,1,0,Passenger car & Pedestrian,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2283719, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 3, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2283724, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]",Y,"{'type': 'Point', 'coordinates': [-97.76502354, 30.18378398]}",N,0,0,0,0,0,2,25,0,1,4,,0,484,0,0,20,0,N,N,2000,2032,,,Y,,,,,,PP1604794,Serious Injury,5,Male,Hispanic,2014-09-15T15:24:00.000,15:24:00,Pedestrian,7,9/15/2014 15:24,9,2014,2014-09,15,0
14148826,N,2014-11-25T19:34:00.000,19:34:00,143291407,E,STASSNEY,LN,40,N,30.19393942,-97.74480564,E STASSNEY LN,S PLEASANT VALLEY RD,1,1,0,0,2,0,1,0,Large passenger vehicle & Pedestrian,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2296078, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 2, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2296080, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]",Y,"{'type': 'Point', 'coordinates': [-97.7448056391105, 30.1939394155502]}",N,0,0,0,0,0,2,25,0,1,4,39,0,484,0,0,20,0,N,N,,,,,Y,,,,,,PP1616452,Serious Injury,14,Female,Hispanic,2014-11-25T19:34:00.000,19:34:00,Pedestrian,7,11/25/2014 19:34,11,2014,2014-11,19,1
14165228,N,2014-11-30T15:01:00.000,15:01:00,143340928,N,LAMAR,DR,-1,N,30.32123019,-97.72921408,N LAMAR BLVD,N/A,1,1,0,0,1,0,1,0,Pedestrian & Passenger car,"[{""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2297648, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2297651, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.7292140760921, 30.3212301908431]}",N,0,0,0,0,0,9,6,0,1,10,68,0,217,0,0,65,0,N,N,,5309,,,Y,,,,,,PP1617900,Serious Injury,15,Female,White,2014-11-30T15:01:00.000,15:01:00,Pedestrian,7,11/30/2014 15:01,11,2014,2014-11,15,6
12599244,N,2012-02-03T16:49:00.000,16:49:00,120341211,,PIPING ROCK,TRL,0,N,30.17646878,-97.83190185,PIPING ROCK TRL,UNKNOWN,1,1,0,0,1,0,1,0,Bicycle & Large passenger vehicle,"[{""mode_id"": 5, ""mode_desc"": ""Bicycle"", ""unit_id"": 2309554, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2309553, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.83190185, 30.17646878]}",N,0,0,0,0,1,5,37,0,0,1,,0,62,0,0,22,0,N,N,2600,2699,,,,Y,,,,,PP1629056,Serious Injury,8,Male,White,2012-02-03T16:49:00.000,16:49:00,Bicycle,5,2/3/2012 16:49,2,2012,2012-02,16,4
12686725,N,2012-05-02T18:21:00.000,18:21:00,12-1231568,,TERI,RD,30,N,30.19706548,-97.74430515,TERI RD,S PLEASANT VALLEY RD,1,1,0,0,1,0,1,0,Passenger car & Bicycle,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2316820, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 5, ""mode_desc"": ""Bicycle"", ""unit_id"": 2316821, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]",Y,"{'type': 'Point', 'coordinates': [-97.74430515, 30.19706548]}",N,0,0,0,0,1,2,25,0,0,4,39,0,484,0,0,20,0,N,N,4500,4586,,,,Y,,,,,PP1635911,Serious Injury,9,Male,Black,2012-05-02T18:21:00.000,18:21:00,Bicycle,5,5/2/2012 18:21,5,2012,2012-05,18,2
12706185,N,2012-05-14T23:07:00.000,23:07:00,121352016,,COMAL,ST,30,N,30.27931478,-97.72517731,COMAL ST,E MARTIN LUTHER KING JR BLVD,1,1,0,0,0,0,1,0,Passenger car,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2318542, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]",Y,"{'type': 'Point', 'coordinates': [-97.72517731, 30.27931478]}",N,0,0,1,0,0,1,11,0,0,8,27,0,309,0,0,74,0,N,N,1900,1903,,,,,,,,,PP1637536,Serious Injury,13,Male,Black,2012-05-14T23:07:00.000,23:07:00,Passenger car,1,5/14/2012 23:07,5,2012,2012-05,23,0
12735447,Y,2012-05-16T19:29:00.000,19:29:00,2012-1371792,,LENDALL,LN,25,N,30.17712666,-97.75956909,LENDALL LN,N/A,4,0,0,0,0,1,0,1,Large passenger vehicle & Pedestrian,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2321020, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2321011, ""death_cnt"": 1, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.75956909, 30.17712666]}",Y,1,0,0,0,0,2,25,1,0,4,,0,484,0,0,20,0,N,N,4400,4145,67,,Y,,,30.17753,-97.76081,,PP1639837,Fatal Injury,2,Male,Unkown,2012-05-16T19:29:00.000,19:29:00,Pedestrian,7,5/16/2012 19:29,5,2012,2012-05,19,2
12879945,N,2012-08-17T02:49:00.000,2:49:00,2012-2300263,,METRIC,BLVD,40,N,30.40761103,-97.69723589,METRIC BLVD,N/A,1,1,0,0,1,0,1,0,Pedestrian & Passenger car,"[{""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2332874, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2332882, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.69723589, 30.40761103]}",N,0,0,0,0,0,7,22,0,1,7,,0,217,0,0,18,0,N,N,12200,,,,Y,,,,,,PP1650995,Serious Injury,13,Female,Black,2012-08-17T02:49:00.000,2:49:00,Pedestrian,7,8/17/2012 2:49,8,2012,2012-08,2,4
14236980,Y,2015-01-07T18:36:00.000,18:36:00,150071386,N,IH 35 SB,,70,N,30.41440062,-97.67348651,IH0035,N/A,4,0,0,0,2,0,0,1,Pedestrian & Other/Unknown & Large passenger vehicle,"[{""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2352443, ""death_cnt"": 1, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 9, ""mode_desc"": ""Other/Unknown"", ""unit_id"": 2352432, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2352440, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 2, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.6734865131097, 30.414400624886]}",Y,1,0,0,0,0,7,47,1,0,7,,0,540,0,0,78,0,Y,N,12900,,,,Y,,Y,,,,PP1669447,Fatal Injury,12,Female,Black,2015-01-07T18:36:00.000,18:36:00,Pedestrian,7,1/7/2015 18:36,1,2015,2015-01,18,2
14243121,N,2015-01-15T16:12:00.000,16:12:00,150151078,,ALLANDALE,RD,35,N,30.33504256,-97.74090675,RM2222,SL0001,1,1,0,0,1,0,1,0,Passenger car & Pedestrian,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2352916, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2352904, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]",Y,"{'type': 'Point', 'coordinates': [-97.7409067494254, 30.3350425552133]}",N,0,0,0,0,0,7,12,0,1,7,53,0,217,0,0,7,0,Y,N,2100,2100,,,Y,,,,,,PP1669884,Serious Injury,14,Male,Hispanic,2015-01-15T16:12:00.000,16:12:00,Pedestrian,7,1/15/2015 16:12,1,2015,2015-01,16,3
14257759,N,2015-01-19T17:18:00.000,17:18:00,150191191,W,RUNDBERG,LN,-1,N,30.36199564,-97.69483899,W RUNDBERG LN,N/A,1,1,0,0,1,0,1,0,Pedestrian & Large passenger vehicle,"[{""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2354090, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2354079, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.6948389910213, 30.3619956447045]}",N,0,0,0,0,0,4,47,0,1,9,54,0,63,0,0,78,0,N,N,300,,,,Y,,,,,,PP1670988,Serious Injury,12,Male,,2015-01-19T17:18:00.000,17:18:00,Pedestrian,7,1/19/2015 17:18,1,2015,2015-01,17,0
14372493,Y,2015-03-19T22:32:00.000,22:32:00,150782196,E,SH 71 WB,,55,N,30.221143,-97.67367757,SH0071,N/A,4,0,0,0,0,1,0,1,Motor vehicle – other & Pedestrian,"[{""mode_id"": 4, ""mode_desc"": ""Motor vehicle \u2013 other"", ""unit_id"": 2363309, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 1, ""tot_injry_cnt"": 0}, {""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2363299, ""death_cnt"": 1, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.6736775664368, 30.2211430041772]}",Y,1,0,0,0,0,2,13,1,0,4,,0,248,0,0,13,0,Y,N,1600,1617,,,Y,,,,,,PP1679647,Fatal Injury,15,Female,Hispanic,2015-03-19T22:32:00.000,22:32:00,Pedestrian,7,3/19/2015 22:32,3,2015,2015-03,22,3
14481526,N,2015-05-29T18:18:00.000,18:18:00,151491701,,BLUFF SPRINGS,RD,40,N,30.17508723,-97.76943391,BLUFF SPRINGS RD,SUNNY HILLS DR,1,1,0,0,1,0,1,0,Passenger car & Pedestrian,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2373482, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2373485, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]",Y,"{'type': 'Point', 'coordinates': [-97.769433911967, 30.1750872289455]}",N,0,0,0,0,0,,25,0,1,4,,0,484,0,0,20,0,N,N,7600,7601,,,Y,,,,,,PP1689258,Serious Injury,5,Female,White,2015-05-29T18:18:00.000,18:18:00,Pedestrian,7,5/29/2015 18:18,5,2015,2015-05,18,4
14514118,N,2015-06-30T15:45:00.000,15:45:00,151811167,,BARBARA JORDAN,BLVD,25,N,30.30595602,-97.70770929,BARBARA JORDAN BLVD,LANCASTER DR,1,1,0,0,1,0,1,0,Passenger car & Pedestrian,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2376567, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2376570, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]",Y,"{'type': 'Point', 'coordinates': [-97.7077092857232, 30.305956017027]}",N,0,0,0,0,0,9,19,0,1,10,38,0,309,0,0,33,0,N,N,1300,,59,,Y,,,,,,PP1692160,Serious Injury,13,Female,Hispanic,2015-06-30T15:45:00.000,15:45:00,Pedestrian,7,6/30/2015 15:45,6,2015,2015-06,15,1
14636665,Y,2015-08-20T12:34:00.000,12:34:00,152320928,,BURLESON RD,,55,N,30.18285801,-97.68752845,US0183,FM0812,4,1,0,2,1,0,3,2,Large passenger vehicle & Large passenger vehicle & Large passenger vehicle,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2388297, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 2, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 2}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2388299, ""death_cnt"": 2, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2388313, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.6875284510779, 30.1828580098444]}",Y,2,2,1,0,0,2,25,0,0,4,,0,484,0,0,57,0,Y,N,8300,,20,,,,,,,,PP1703126,Fatal Injury,13,Male,Hispanic,2015-08-20T12:34:00.000,12:34:00,Large passenger vehicle,2,8/20/2015 12:34,8,2015,2015-08,12,3
14675854,N,2015-10-03T13:50:00.000,13:50:00,152761014,E,FAIRBANKS,DR,30,N,30.32802094,-97.69169015,FAIRBANKS DR,CAMERON RD,1,1,1,0,1,0,2,0,Pedestrian & Large passenger vehicle & Large passenger vehicle & Pedestrian,"[{""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2392227, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 1, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2392222, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2392241, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2392223, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]",Y,"{'type': 'Point', 'coordinates': [-97.6916901453505, 30.328020937715]}",N,0,0,0,0,0,4,40,0,1,9,43,0,63,0,0,3,0,N,N,1306,1352,,,Y,,,,,,PP1706816,Serious Injury,7,Female,Hispanic,2015-10-03T13:50:00.000,13:50:00,Pedestrian,7,10/3/2015 13:50,10,2015,2015-10,13,5
14815946,N,2015-12-15T06:52:00.000,6:52:00,153490302,E,12TH,ST,30,N,30.27297241,-97.7250306,E 12TH ST,ANGELINA ST,1,1,0,0,1,0,1,0,Large passenger vehicle & Pedestrian,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2405529, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2405526, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]",Y,"{'type': 'Point', 'coordinates': [-97.7250305955285, 30.2729724133801]}",N,0,0,0,0,0,1,7,0,1,8,56,0,309,0,0,1,0,N,N,1300,1401,,,Y,,,,,,PP1719400,Serious Injury,6,Female,Hispanic,2015-12-15T06:52:00.000,6:52:00,Pedestrian,7,12/15/2015 6:52,12,2015,2015-12,6,1
14825594,N,2015-12-08T07:45:00.000,7:45:00,153420335,,BURLESON,RD,-1,N,30.23139063,-97.73577411,BURLESON RD,E OLTORF ST,1,1,0,0,1,0,1,0,Large passenger vehicle & Pedestrian,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2406528, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 7, ""mode_desc"": ""Pedestrian"", ""unit_id"": 2406534, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]",Y,"{'type': 'Point', 'coordinates': [-97.735774107376, 30.2313906293906]}",N,0,0,0,0,0,3,8,0,1,3,76,0,309,0,0,55,0,N,N,2300,2301,,,Y,,,,,,PP1720347,Serious Injury,13,Male,White,2015-12-08T07:45:00.000,7:45:00,Pedestrian,7,12/8/2015 7:45,12,2015,2015-12,7,1
